gene_symbol,n_matrices_present,GSE25066_GPL96,GSE20271_GPL96,GSE32646_GPL570,GSE41998_GPL571,GSE50948_GPL570,GSE66305_GPL570,GSE163882_GPL18573,GSE194040_GPL20078,GSE194040_GPL30493,GSE106977_GPL17586,GSE109710_GPL24546,GSE130786_GPL6480
CITF22-92A6.1,1,0,0,0,0,0,0,1,0,0,0,0,0
CITF22-92A6.2,1,0,0,0,0,0,0,1,0,0,0,0,0
CIZ1,10,1,1,1,1,1,1,1,1,1,0,0,1
CKAP2,10,1,1,1,1,1,1,1,1,1,0,0,1
CKAP2L,7,0,0,1,0,1,1,1,1,1,0,0,1
CKAP2P1,1,0,0,0,0,0,0,1,0,0,0,0,0
CKAP4,10,1,1,1,1,1,1,1,1,1,0,0,1
CKAP5,10,1,1,1,1,1,1,1,1,1,0,0,1
CKB,10,1,1,1,1,1,1,1,1,1,0,0,1
CKBP1,1,0,0,0,0,0,0,1,0,0,0,0,0
CKLF,10,1,1,1,1,1,1,1,1,1,0,0,1
CKLF-CMTM1,9,1,1,1,1,1,1,1,0,1,0,0,1
CKM,10,1,1,1,1,1,1,1,1,1,0,0,1
CKMT1A,10,1,1,1,1,1,1,1,1,1,0,0,1
CKMT1B,8,1,1,1,1,1,1,1,0,0,0,1,0
CKMT2,10,1,1,1,1,1,1,1,1,1,0,0,1
CKMT2-AS1,6,0,0,1,0,1,1,1,0,1,0,0,1
CKS1B,11,1,1,1,1,1,1,1,1,1,0,1,1
CKS1BP3,1,0,0,0,0,0,0,1,0,0,0,0,0
CKS1BP5,1,0,0,0,0,0,0,1,0,0,0,0,0
CKS1BP6,1,0,0,0,0,0,0,1,0,0,0,0,0
CKS1BP7,1,0,0,0,0,0,0,1,0,0,0,0,0
CKS2,10,1,1,1,1,1,1,1,1,1,0,0,1
CLASP1,10,1,1,1,1,1,1,1,1,1,0,0,1
CLASP2,10,1,1,1,1,1,1,1,1,1,0,0,1
CLASRP,10,1,1,1,1,1,1,1,1,1,0,0,1
CLC,10,1,1,1,1,1,1,1,1,1,0,0,1
CLCA1,10,1,1,1,1,1,1,1,1,1,0,0,1
CLCA2,10,1,1,1,1,1,1,1,1,1,0,0,1
CLCA3P,10,1,1,1,1,1,1,1,1,1,0,0,1
CLCA4,10,1,1,1,1,1,1,1,1,1,0,0,1
CLCC1,10,1,1,1,1,1,1,1,1,1,0,0,1
CLCF1,10,1,1,1,1,1,1,1,1,1,0,0,1
CLCN1,10,1,1,1,1,1,1,1,1,1,0,0,1
CLCN2,10,1,1,1,1,1,1,1,1,1,0,0,1
CLCN3,10,1,1,1,1,1,1,1,1,1,0,0,1
CLCN3P1,1,0,0,0,0,0,0,1,0,0,0,0,0
CLCN4,10,1,1,1,1,1,1,1,1,1,0,0,1
CLCN5,10,1,1,1,1,1,1,1,1,1,0,0,1
CLCN6,10,1,1,1,1,1,1,1,1,1,0,0,1
CLCN7,10,1,1,1,1,1,1,1,1,1,0,0,1
CLCNKA,10,1,1,1,1,1,1,1,1,1,0,0,1
CLCNKB,10,1,1,1,1,1,1,1,1,1,0,0,1
CLCP1,1,0,0,0,0,0,0,1,0,0,0,0,0
CLCP2,1,0,0,0,0,0,0,1,0,0,0,0,0
CLDN1,11,1,1,1,1,1,1,1,1,1,0,1,1
CLDN10,10,1,1,1,1,1,1,1,1,1,0,0,1
CLDN10-AS1,4,0,0,1,0,1,1,1,0,0,0,0,0
CLDN11,10,1,1,1,1,1,1,1,1,1,0,0,1
CLDN12,7,0,0,1,0,1,1,1,1,1,0,0,1
CLDN14,10,1,1,1,1,1,1,1,1,1,0,0,1
CLDN15,10,1,1,1,1,1,1,1,1,1,0,0,1
CLDN16,10,1,1,1,1,1,1,1,1,1,0,0,1
CLDN17,10,1,1,1,1,1,1,1,1,1,0,0,1
CLDN18,10,1,1,1,1,1,1,1,1,1,0,0,1
CLDN19,7,0,0,1,0,1,1,1,1,1,0,0,1
CLDN2,7,0,0,1,0,1,1,1,1,1,0,0,1
CLDN20,5,0,0,1,0,1,1,1,1,0,0,0,0
CLDN22,10,1,1,1,1,1,1,1,1,1,0,0,1
CLDN23,7,0,0,1,0,1,1,1,1,1,0,0,1
CLDN24,2,0,0,0,0,0,0,1,1,0,0,0,0
CLDN25,2,0,0,0,0,0,0,1,1,0,0,0,0
CLDN3,11,1,1,1,1,1,1,1,1,1,0,1,1
CLDN4,11,1,1,1,1,1,1,1,1,1,0,1,1
CLDN5,10,1,1,1,1,1,1,1,1,1,0,0,1
CLDN6,10,1,1,1,1,1,1,1,1,1,0,0,1
CLDN7,11,1,1,1,1,1,1,1,1,1,0,1,1
CLDN8,10,1,1,1,1,1,1,1,1,1,0,0,1
CLDN9,10,1,1,1,1,1,1,1,1,1,0,0,1
CLDND1,10,1,1,1,1,1,1,1,1,1,0,0,1
CLDND2,7,0,0,1,0,1,1,1,1,1,0,0,1
CLEC10A,10,1,1,1,1,1,1,1,1,1,0,0,1
CLEC11A,10,1,1,1,1,1,1,1,1,1,0,0,1
CLEC12A,7,0,0,1,0,1,1,1,1,1,0,0,1
CLEC12B,7,0,0,1,0,1,1,1,1,1,0,0,1
CLEC14A,7,0,0,1,0,1,1,1,1,1,0,0,1
CLEC16A,10,1,1,1,1,1,1,1,1,1,0,0,1
CLEC17A,2,0,0,0,0,0,0,1,1,0,0,0,0
CLEC18A,7,0,0,1,0,1,1,1,1,1,0,0,1
CLEC18B,4,0,0,0,0,0,0,1,1,1,0,0,1
CLEC18C,5,0,0,1,0,1,1,1,1,0,0,0,0
CLEC19A,2,0,0,0,0,0,0,1,1,0,0,0,0
CLEC1A,10,1,1,1,1,1,1,1,1,1,0,0,1
CLEC1B,10,1,1,1,1,1,1,1,1,1,0,0,1
CLEC2A,2,0,0,0,0,0,0,1,1,0,0,0,0
CLEC2B,10,1,1,1,1,1,1,1,1,1,0,0,1
CLEC2D,10,1,1,1,1,1,1,1,1,1,0,0,1
CLEC2L,7,0,0,1,0,1,1,1,1,1,0,0,1
CLEC3A,7,0,0,1,0,1,1,1,1,1,0,0,1
CLEC3B,10,1,1,1,1,1,1,1,1,1,0,0,1
CLEC4A,10,1,1,1,1,1,1,1,1,1,0,0,1
CLEC4C,7,0,0,1,0,1,1,1,1,1,0,0,1
CLEC4D,7,0,0,1,0,1,1,1,1,1,0,0,1
CLEC4E,10,1,1,1,1,1,1,1,1,1,0,0,1
CLEC4F,7,0,0,1,0,1,1,1,1,1,0,0,1
CLEC4G,7,0,0,1,0,1,1,1,1,1,0,0,1
CLEC4GP1,5,0,0,1,0,1,1,1,1,0,0,0,0
CLEC4M,10,1,1,1,1,1,1,1,1,1,0,0,1
CLEC5A,10,1,1,1,1,1,1,1,1,1,0,0,1
CLEC6A,2,0,0,0,0,0,0,1,1,0,0,0,0
CLEC7A,10,1,1,1,1,1,1,1,1,1,0,0,1
CLEC9A,2,0,0,0,0,0,0,1,1,0,0,0,0
CLECL1,7,0,0,1,0,1,1,1,1,1,0,0,1
CLGN,10,1,1,1,1,1,1,1,1,1,0,0,1
CLHC1,7,0,0,1,0,1,1,1,1,1,0,0,1
CLIC1,10,1,1,1,1,1,1,1,1,1,0,0,1
CLIC1P1,7,1,1,1,1,1,1,1,0,0,0,0,0
CLIC2,10,1,1,1,1,1,1,1,1,1,0,0,1
CLIC3,10,1,1,1,1,1,1,1,1,1,0,0,1
CLIC4,10,1,1,1,1,1,1,1,1,1,0,0,1
CLIC4P1,1,0,0,0,0,0,0,1,0,0,0,0,0
CLIC4P2,1,0,0,0,0,0,0,1,0,0,0,0,0
CLIC4P3,1,0,0,0,0,0,0,1,0,0,0,0,0
CLIC5,10,1,1,1,1,1,1,1,1,1,0,0,1
CLIC6,7,0,0,1,0,1,1,1,1,1,0,0,1
CLINT1,10,1,1,1,1,1,1,1,1,1,0,0,1
CLIP1,10,1,1,1,1,1,1,1,1,1,0,0,1
CLIP1-AS1,5,0,0,1,0,1,1,1,0,0,0,0,1
CLIP2,10,1,1,1,1,1,1,1,1,1,0,0,1
CLIP3,10,1,1,1,1,1,1,1,1,1,0,0,1
CLIP4,10,1,1,1,1,1,1,1,1,1,0,0,1
CLK1,10,1,1,1,1,1,1,1,1,1,0,0,1
CLK2,10,1,1,1,1,1,1,1,1,1,0,0,1
CLK3,10,1,1,1,1,1,1,1,1,1,0,0,1
CLK3P2,1,0,0,0,0,0,0,1,0,0,0,0,0
CLK4,10,1,1,1,1,1,1,1,1,1,0,0,1
CLL1,1,0,0,0,0,0,0,0,0,0,0,1,0
CLLU1,5,0,0,1,0,1,1,1,1,0,0,0,0
CLLU1OS,2,0,0,0,0,0,0,1,1,0,0,0,0
CLMN,10,1,1,1,1,1,1,1,1,1,0,0,1
CLMP,7,0,0,1,0,1,1,1,1,1,0,0,1
CLN3,10,1,1,1,1,1,1,1,1,1,0,0,1
CLN5,10,1,1,1,1,1,1,1,1,1,0,0,1
CLN6,10,1,1,1,1,1,1,1,1,1,0,0,1
CLN8,10,1,1,1,1,1,1,1,1,1,0,0,1
CLNK,5,0,0,1,0,1,1,1,1,0,0,0,0
CLNS1A,10,1,1,1,1,1,1,1,1,1,0,0,1
CLNS1AP1,1,0,0,0,0,0,0,1,0,0,0,0,0
CLOCK,10,1,1,1,1,1,1,1,1,1,0,0,1
CLOSTRIDIALES-1,1,0,0,0,0,0,0,1,0,0,0,0,0
CLP1,10,1,1,1,1,1,1,1,1,1,0,0,1
CLPB,10,1,1,1,1,1,1,1,1,1,0,0,1
CLPP,10,1,1,1,1,1,1,1,1,1,0,0,1
CLPS,10,1,1,1,1,1,1,1,1,1,0,0,1
CLPSL1,2,0,0,0,0,0,0,1,1,0,0,0,0
CLPSL2,4,0,0,0,0,0,0,1,1,1,0,0,1
CLPTM1,10,1,1,1,1,1,1,1,1,1,0,0,1
CLPTM1L,7,0,0,1,0,1,1,1,1,1,0,0,1
CLPTM1LP1,1,0,0,0,0,0,0,1,0,0,0,0,0
CLPX,10,1,1,1,1,1,1,1,1,1,0,0,1
CLRN1,7,0,0,1,0,1,1,1,1,1,0,0,1
CLRN1-AS1,5,0,0,1,0,1,1,1,1,0,0,0,0
CLRN2,2,0,0,0,0,0,0,1,1,0,0,0,0
CLRN3,7,0,0,1,0,1,1,1,1,1,0,0,1
CLSPN,10,1,1,1,1,1,1,1,1,1,0,0,1
CLSTN1,10,1,1,1,1,1,1,1,1,1,0,0,1
CLSTN2,10,1,1,1,1,1,1,1,1,1,0,0,1
CLSTN2-AS1,4,0,0,1,0,1,1,1,0,0,0,0,0
CLSTN3,10,1,1,1,1,1,1,1,1,1,0,0,1
CLTA,10,1,1,1,1,1,1,1,1,1,0,0,1
CLTB,10,1,1,1,1,1,1,1,1,1,0,0,1
CLTC,11,1,1,1,1,1,1,1,1,1,0,1,1
CLTC-IT1,7,1,1,1,1,1,1,0,0,1,0,0,0
CLTCL1,10,1,1,1,1,1,1,1,1,1,0,0,1
CLU,10,1,1,1,1,1,1,1,1,1,0,0,1
CLUAP1,10,1,1,1,1,1,1,1,1,1,0,0,1
CLUH,10,1,1,1,1,1,1,1,1,1,0,0,1
CLUHP1,1,0,0,0,0,0,0,1,0,0,0,0,0
CLUHP2,1,0,0,0,0,0,0,1,0,0,0,0,0
CLUHP3,10,1,1,1,1,1,1,1,1,1,0,0,1
CLUHP4,1,0,0,0,0,0,0,1,0,0,0,0,0
CLUHP5,1,0,0,0,0,0,0,1,0,0,0,0,0
CLUL1,10,1,1,1,1,1,1,1,1,1,0,0,1
CLVS1,7,0,0,1,0,1,1,1,1,1,0,0,1
CLVS2,5,0,0,1,0,1,1,1,1,0,0,0,0
CLYBL,7,0,0,1,0,1,1,1,1,1,0,0,1
CLYBL-AS1,4,0,0,1,0,1,1,1,0,0,0,0,0
CLYBL-AS2,4,0,0,1,0,1,1,1,0,0,0,0,0
CMA1,10,1,1,1,1,1,1,1,1,1,0,0,1
CMAHP,10,1,1,1,1,1,1,1,1,1,0,0,1
CMAS,10,1,1,1,1,1,1,1,1,1,0,0,1
CMB9-14B22.1,1,0,0,0,0,0,0,1,0,0,0,0,0
CMB9-22P13.1,1,0,0,0,0,0,0,1,0,0,0,0,0
CMB9-22P13.2,1,0,0,0,0,0,0,1,0,0,0,0,0
CMB9-52H4.1,1,0,0,0,0,0,0,1,0,0,0,0,0
CMB9-55A18.1,1,0,0,0,0,0,0,1,0,0,0,0,0
CMB9-94B1.2,1,0,0,0,0,0,0,1,0,0,0,0,0
CMBL,7,0,0,1,0,1,1,1,1,1,0,0,1
CMC1,7,0,0,1,0,1,1,1,1,1,0,0,1
CMC2,10,1,1,1,1,1,1,1,1,1,0,0,1
CMC4,10,1,1,1,1,1,1,1,1,1,0,0,1
CMIP,7,0,0,1,0,1,1,1,1,1,0,0,1
CMKLR1,10,1,1,1,1,1,1,1,1,1,0,0,1
CMP21-97G8.1,1,0,0,0,0,0,0,1,0,0,0,0,0
CMP21-97G8.2,1,0,0,0,0,0,0,1,0,0,0,0,0
CMPK1,10,1,1,1,1,1,1,1,1,1,0,0,1
CMPK2,5,0,0,1,0,1,1,1,1,0,0,0,0
CMSS1,7,0,0,1,0,1,1,1,1,1,0,0,1
CMTM1,7,0,0,1,0,1,1,1,1,1,0,0,1
CMTM2,7,0,0,1,0,1,1,1,1,1,0,0,1
CMTM3,7,0,0,1,0,1,1,1,1,1,0,0,1
CMTM4,7,0,0,1,0,1,1,1,1,1,0,0,1
CMTM5,7,0,0,1,0,1,1,1,1,1,0,0,1
CMTM6,10,1,1,1,1,1,1,1,1,1,0,0,1
CMTM7,7,0,0,1,0,1,1,1,1,1,0,0,1
CMTM8,7,0,0,1,0,1,1,1,1,1,0,0,1
CMTR1,10,1,1,1,1,1,1,1,1,1,0,0,1
CMTR2,7,0,0,1,0,1,1,1,1,1,0,0,1
CMYA5,7,0,0,1,0,1,1,1,1,1,0,0,1
CNBD1,7,0,0,1,0,1,1,1,1,1,0,0,1
CNBD2,7,0,0,1,0,1,1,1,1,1,0,0,1
CNBP,10,1,1,1,1,1,1,1,1,1,0,0,1
CNDP1,7,0,0,1,0,1,1,1,1,1,0,0,1
CNDP2,10,1,1,1,1,1,1,1,1,1,0,0,1
CNEP1R1,7,0,0,1,0,1,1,1,1,1,0,0,1
CNFN,7,0,0,1,0,1,1,1,1,1,0,0,1
CNGA1,10,1,1,1,1,1,1,1,1,1,0,0,1
CNGA2,2,0,0,0,0,0,0,1,1,0,0,0,0
CNGA3,10,1,1,1,1,1,1,1,1,1,0,0,1
CNGA4,7,0,0,1,0,1,1,1,1,1,0,0,1
CNGB1,10,1,1,1,1,1,1,1,1,1,0,0,1
CNGB3,10,1,1,1,1,1,1,1,1,1,0,0,1
CNIH1,10,1,1,1,1,1,1,1,1,1,0,0,1
CNIH2,7,0,0,1,0,1,1,1,1,1,0,0,1
CNIH3,10,1,1,1,1,1,1,1,1,1,0,0,1
CNIH4,10,1,1,1,1,1,1,1,1,1,0,0,1
CNKSR1,10,1,1,1,1,1,1,1,1,1,0,0,1
CNKSR2,10,1,1,1,1,1,1,1,1,1,0,0,1
CNKSR3,7,0,0,1,0,1,1,1,1,1,0,0,1
CNN1,10,1,1,1,1,1,1,1,1,1,0,0,1
CNN2,10,1,1,1,1,1,1,1,1,1,0,0,1
CNN2P1,1,0,0,0,0,0,0,1,0,0,0,0,0
CNN2P10,1,0,0,0,0,0,0,1,0,0,0,0,0
CNN2P11,1,0,0,0,0,0,0,1,0,0,0,0,0
CNN2P12,1,0,0,0,0,0,0,1,0,0,0,0,0
CNN2P2,1,0,0,0,0,0,0,1,0,0,0,0,0
CNN2P3,1,0,0,0,0,0,0,1,0,0,0,0,0
CNN2P4,1,0,0,0,0,0,0,1,0,0,0,0,0
CNN2P6,1,0,0,0,0,0,0,1,0,0,0,0,0
CNN2P7,1,0,0,0,0,0,0,1,0,0,0,0,0
CNN2P8,1,0,0,0,0,0,0,1,0,0,0,0,0
CNN2P9,1,0,0,0,0,0,0,1,0,0,0,0,0
CNN3,10,1,1,1,1,1,1,1,1,1,0,0,1
CNN3P1,1,0,0,0,0,0,0,1,0,0,0,0,0
CNNM1,10,1,1,1,1,1,1,1,1,1,0,0,1
CNNM2,10,1,1,1,1,1,1,1,1,1,0,0,1
CNNM3,10,1,1,1,1,1,1,1,1,1,0,0,1
CNNM4,10,1,1,1,1,1,1,1,1,1,0,0,1
CNOT1,10,1,1,1,1,1,1,1,1,1,0,0,1
CNOT10,7,0,0,1,0,1,1,1,1,1,0,0,1
CNOT10-AS1,1,0,0,0,0,0,0,1,0,0,0,0,0
CNOT11,7,0,0,1,0,1,1,1,1,1,0,0,1
CNOT2,10,1,1,1,1,1,1,1,1,1,0,0,1
CNOT3,10,1,1,1,1,1,1,1,1,1,0,0,1
CNOT4,10,1,1,1,1,1,1,1,1,1,0,0,1
CNOT4P1,1,0,0,0,0,0,0,1,0,0,0,0,0
CNOT6,9,1,1,1,1,1,1,1,1,1,0,0,0
CNOT6L,7,0,0,1,0,1,1,1,1,1,0,0,1
CNOT6LP1,1,0,0,0,0,0,0,1,0,0,0,0,0
CNOT7,10,1,1,1,1,1,1,1,1,1,0,0,1
CNOT7P1,1,0,0,0,0,0,0,1,0,0,0,0,0
CNOT7P2,1,0,0,0,0,0,0,1,0,0,0,0,0
CNOT8,10,1,1,1,1,1,1,1,1,1,0,0,1
CNOT9,7,1,1,1,1,1,1,0,0,0,0,0,1
CNP,10,1,1,1,1,1,1,1,1,1,0,0,1
CNPPD1,10,1,1,1,1,1,1,1,1,1,0,0,1
CNPY1,5,0,0,1,0,1,1,1,1,0,0,0,0
CNPY2,10,1,1,1,1,1,1,1,1,1,0,0,1
CNPY3,10,1,1,1,1,1,1,1,1,1,0,0,1
CNPY4,10,1,1,1,1,1,1,1,1,1,0,0,1
CNR1,10,1,1,1,1,1,1,1,1,1,0,0,1
CNR2,10,1,1,1,1,1,1,1,1,1,0,0,1
CNRIP1,7,0,0,1,0,1,1,1,1,1,0,0,1
CNST,7,0,0,1,0,1,1,1,1,1,0,0,1
CNTD1,7,0,0,1,0,1,1,1,1,1,0,0,1
CNTD2,10,1,1,1,1,1,1,1,1,1,0,0,1
CNTF,10,1,1,1,1,1,1,1,1,1,0,0,1
CNTFR,10,1,1,1,1,1,1,1,1,1,0,0,1
CNTFR-AS1,7,0,0,1,0,1,1,1,1,1,0,0,1
CNTLN,10,1,1,1,1,1,1,1,1,1,0,0,1
CNTN1,10,1,1,1,1,1,1,1,1,1,0,0,1
CNTN2,10,1,1,1,1,1,1,1,1,1,0,0,1
CNTN3,7,0,0,1,0,1,1,1,1,1,0,0,1
CNTN4,7,0,0,1,0,1,1,1,1,1,0,0,1
CNTN4-AS1,1,0,0,0,0,0,0,1,0,0,0,0,0
CNTN4-AS2,1,0,0,0,0,0,0,1,0,0,0,0,0
CNTN5,10,1,1,1,1,1,1,1,1,1,0,0,1
CNTN6,10,1,1,1,1,1,1,1,1,1,0,0,1
CNTNAP1,10,1,1,1,1,1,1,1,1,1,0,0,1
CNTNAP2,10,1,1,1,1,1,1,1,1,1,0,0,1
CNTNAP3,7,0,0,1,0,1,1,1,1,1,0,0,1
CNTNAP3B,7,0,0,1,0,1,1,1,1,1,0,0,1
CNTNAP3P2,7,1,1,1,1,1,1,1,0,0,0,0,0
CNTNAP4,7,0,0,1,0,1,1,1,1,1,0,0,1
CNTNAP5,7,0,0,1,0,1,1,1,1,1,0,0,1
CNTRL,10,1,1,1,1,1,1,1,1,1,0,0,1
CNTROB,7,0,0,1,0,1,1,1,1,1,0,0,1
COA1,10,1,1,1,1,1,1,1,1,1,0,0,1
COA3,10,1,1,1,1,1,1,1,1,1,0,0,1
COA4,10,1,1,1,1,1,1,1,1,1,0,0,1
COA5,7,0,0,1,0,1,1,1,1,1,0,0,1
COA6,7,0,0,1,0,1,1,1,1,1,0,0,1
COA7,10,1,1,1,1,1,1,1,1,1,0,0,1
COASY,10,1,1,1,1,1,1,1,1,1,0,0,1
COBL,10,1,1,1,1,1,1,1,1,1,0,0,1
COBLL1,10,1,1,1,1,1,1,1,1,1,0,0,1
COCH,10,1,1,1,1,1,1,1,1,1,0,0,1
COG1,7,0,0,1,0,1,1,1,1,1,0,0,1
COG2,10,1,1,1,1,1,1,1,1,1,0,0,1
COG3,7,0,0,1,0,1,1,1,1,1,0,0,1
COG4,10,1,1,1,1,1,1,1,1,1,0,0,1
COG5,10,1,1,1,1,1,1,1,1,1,0,0,1
COG6,7,0,0,1,0,1,1,1,1,1,0,0,1
COG7,10,1,1,1,1,1,1,1,1,1,0,0,1
COG8,10,1,1,1,1,1,1,1,1,1,0,0,1
COIL,10,1,1,1,1,1,1,1,1,1,0,0,1
COL10A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL11A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL11A2,10,1,1,1,1,1,1,1,1,1,0,0,1
COL11A2P1,1,0,0,0,0,0,0,1,0,0,0,0,0
COL12A1,7,0,0,1,0,1,1,1,1,1,0,0,1
COL13A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL14A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL15A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL16A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL17A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL18A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL18A1-AS1,5,0,0,1,0,1,1,1,1,0,0,0,0
COL18A1-AS2,1,0,0,0,0,0,0,1,0,0,0,0,0
COL19A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL1A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL1A2,10,1,1,1,1,1,1,1,1,1,0,0,1
COL20A1,7,0,0,1,0,1,1,1,1,1,0,0,1
COL21A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL22A1,7,0,0,1,0,1,1,1,1,1,0,0,1
COL23A1,7,0,0,1,0,1,1,1,1,1,0,0,1
COL24A1,7,0,0,1,0,1,1,1,1,1,0,0,1
COL25A1,7,0,0,1,0,1,1,1,1,1,0,0,1
COL26A1,7,0,0,1,0,1,1,1,1,1,0,0,1
COL27A1,7,0,0,1,0,1,1,1,1,1,0,0,1
COL28A1,5,0,0,1,0,1,1,1,1,0,0,0,0
COL2A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL3A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL4A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL4A2,11,1,1,1,1,1,1,1,1,1,0,1,1
COL4A2-AS1,1,0,0,0,0,0,0,1,0,0,0,0,0
COL4A2-AS2,1,0,0,0,0,0,0,1,0,0,0,0,0
COL4A3,10,1,1,1,1,1,1,1,1,1,0,0,1
COL4A3BP,10,1,1,1,1,1,1,1,1,1,0,0,1
COL4A4,10,1,1,1,1,1,1,1,1,1,0,0,1
COL4A5,10,1,1,1,1,1,1,1,1,1,0,0,1
COL4A6,10,1,1,1,1,1,1,1,1,1,0,0,1
COL5A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL5A1-AS1,1,0,0,0,0,0,0,1,0,0,0,0,0
COL5A2,10,1,1,1,1,1,1,1,1,1,0,0,1
COL5A3,10,1,1,1,1,1,1,1,1,1,0,0,1
COL6A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL6A2,10,1,1,1,1,1,1,1,1,1,0,0,1
COL6A3,10,1,1,1,1,1,1,1,1,1,0,0,1
COL6A4P1,1,0,0,0,0,0,0,1,0,0,0,0,0
COL6A4P2,2,0,0,0,0,0,0,1,1,0,0,0,0
COL6A5,7,0,0,1,0,1,1,1,1,1,0,0,1
COL6A6,7,0,0,1,0,1,1,1,1,1,0,0,1
COL7A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL8A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL8A2,10,1,1,1,1,1,1,1,1,1,0,0,1
COL9A1,10,1,1,1,1,1,1,1,1,1,0,0,1
COL9A2,10,1,1,1,1,1,1,1,1,1,0,0,1
COL9A3,10,1,1,1,1,1,1,1,1,1,0,0,1
COLCA1,7,0,0,1,0,1,1,1,1,1,0,0,1
COLCA2,7,0,0,1,0,1,1,1,1,1,0,0,1
COLEC10,10,1,1,1,1,1,1,1,1,1,0,0,1
COLEC11,10,1,1,1,1,1,1,1,1,1,0,0,1
COLEC12,10,1,1,1,1,1,1,1,1,1,0,0,1
COLGALT1,10,1,1,1,1,1,1,1,1,1,0,0,1
COLGALT2,10,1,1,1,1,1,1,1,1,1,0,0,1
COLQ,10,1,1,1,1,1,1,1,1,1,0,0,1
COMMD1,7,0,0,1,0,1,1,1,1,1,0,0,1
COMMD10,10,1,1,1,1,1,1,1,1,1,0,0,1
COMMD2,7,0,0,1,0,1,1,1,1,1,0,0,1
COMMD3,10,1,1,1,1,1,1,1,1,1,0,0,1
COMMD3-BMI1,7,1,1,1,1,1,1,1,0,0,0,0,0
COMMD4,10,1,1,1,1,1,1,1,1,1,0,0,1
COMMD5,7,0,0,1,0,1,1,1,1,1,0,0,1
COMMD6,7,0,0,1,0,1,1,1,1,1,0,0,1
COMMD7,7,0,0,1,0,1,1,1,1,1,0,0,1
COMMD8,10,1,1,1,1,1,1,1,1,1,0,0,1
COMMD9,10,1,1,1,1,1,1,1,1,1,0,0,1
COMP,10,1,1,1,1,1,1,1,1,1,0,0,1
COMT,10,1,1,1,1,1,1,1,1,1,0,0,1
COMTD1,7,0,0,1,0,1,1,1,1,1,0,0,1
COPA,10,1,1,1,1,1,1,1,1,1,0,0,1
COPB1,10,1,1,1,1,1,1,1,1,1,0,0,1
COPB2,10,1,1,1,1,1,1,1,1,1,0,0,1
COPE,10,1,1,1,1,1,1,1,1,1,0,0,1
COPG1,10,1,1,1,1,1,1,1,1,1,0,0,1
COPG2,7,0,0,1,0,1,1,1,1,1,0,0,1
COPG2IT1,7,1,1,1,1,1,1,0,1,0,0,0,0
COPRS,7,0,0,1,0,1,1,1,1,1,0,0,1
COPS2,10,1,1,1,1,1,1,1,1,1,0,0,1
COPS3,10,1,1,1,1,1,1,1,1,1,0,0,1
COPS4,10,1,1,1,1,1,1,1,1,1,0,0,1
COPS5,10,1,1,1,1,1,1,1,1,1,0,0,1
COPS5P1,1,0,0,0,0,0,0,1,0,0,0,0,0
COPS6,10,1,1,1,1,1,1,1,1,1,0,0,1
COPS7A,10,1,1,1,1,1,1,1,1,1,0,0,1
COPS7B,10,1,1,1,1,1,1,1,1,1,0,0,1
COPS8,10,1,1,1,1,1,1,1,1,1,0,0,1
COPS8P2,1,0,0,0,0,0,0,1,0,0,0,0,0
COPS8P3,1,0,0,0,0,0,0,1,0,0,0,0,0
COPS9,4,0,0,1,0,1,1,0,0,0,0,0,1
COPZ1,10,1,1,1,1,1,1,1,1,1,0,0,1
COPZ2,10,1,1,1,1,1,1,1,1,1,0,0,1
COQ10A,7,0,0,1,0,1,1,1,1,1,0,0,1
COQ10B,10,1,1,1,1,1,1,1,1,1,0,0,1
COQ10BP2,1,0,0,0,0,0,0,1,0,0,0,0,0
COQ2,10,1,1,1,1,1,1,1,1,1,0,0,1
COQ3,10,1,1,1,1,1,1,1,1,1,0,0,1
COQ4,10,1,1,1,1,1,1,1,1,1,0,0,1
COQ5,7,0,0,1,0,1,1,1,1,1,0,0,1
COQ6,10,1,1,1,1,1,1,1,1,1,0,0,1
COQ7,10,1,1,1,1,1,1,1,1,1,0,0,1
COQ8A,7,1,1,1,1,1,1,0,0,0,0,0,1
COQ8B,7,1,1,1,1,1,1,0,0,0,0,0,1
COQ9,10,1,1,1,1,1,1,1,1,1,0,0,1
CORIN,10,1,1,1,1,1,1,1,1,1,0,0,1
CORO1A,10,1,1,1,1,1,1,1,1,1,0,0,1
